accuracy,balanced_accuracy,f1_macro,f1_weighted,kappa,auc,method,fold,repeat,split,n_train,n_test,mpca_explained,mpca_recon_err_test,mpca_fit_sec
0.7142857142857143,0.696969696969697,0.65,0.7357142857142858,0.31707317073170727,0.7272727272727272,Voxel-MLP,5,1,0,112,28,,,
0.7857142857142857,0.6818181818181819,0.6818181818181819,0.7857142857142857,0.36363636363636365,0.7272727272727273,Voxel-MLP,6,1,1,112,28,,,
0.7142857142857143,0.8181818181818181,0.6888888888888889,0.7396825396825396,0.4285714285714286,0.8712121212121212,Voxel-MLP,7,1,2,112,28,,,
0.5,0.6212121212121212,0.48958333333333337,0.53125,0.14035087719298245,0.7272727272727272,Voxel-MLP,8,1,3,112,28,,,
0.5714285714285714,0.48484848484848486,0.475,0.6035714285714285,-0.024390243902439046,0.5757575757575758,Voxel-MLP,9,1,4,112,28,,,
0.6428571428571429,0.6515151515151515,0.5906432748538011,0.6741854636591479,0.2222222222222222,0.7651515151515151,Voxel-MLP,10,2,0,112,28,,,
0.6785714285714286,0.6136363636363636,0.5902439024390245,0.6989547038327526,0.1923076923076923,0.6590909090909091,Voxel-MLP,11,2,1,112,28,,,
0.7142857142857143,0.6363636363636364,0.6190476190476191,0.727891156462585,0.2432432432432432,0.7045454545454546,Voxel-MLP,12,2,2,112,28,,,
0.7142857142857143,0.7575757575757576,0.672514619883041,0.7393483709273182,0.37777777777777777,0.8333333333333334,Voxel-MLP,13,2,3,112,28,,,
0.5357142857142857,0.46212121212121215,0.4509803921568627,0.5742296918767507,-0.058139534883721034,0.5606060606060607,Voxel-MLP,14,2,4,112,28,,,
0.6428571428571429,0.4090909090909091,0.391304347826087,0.6149068322981367,-0.2068965517241379,0.40909090909090906,Dummy,0,0,0,112,28,,,
0.6428571428571429,0.5303030303030303,0.5238095238095237,0.6598639455782312,0.05405405405405406,0.5303030303030303,Dummy,1,0,1,112,28,,,
0.6785714285714286,0.553030303030303,0.5491949910554561,0.6871965244058267,0.09999999999999998,0.553030303030303,Dummy,2,0,2,112,28,,,
0.6785714285714286,0.49242424242424243,0.49090909090909096,0.6675324675324675,-0.016129032258064502,0.49242424242424243,Dummy,3,0,3,112,28,,,
0.6785714285714286,0.49242424242424243,0.49090909090909096,0.6675324675324675,-0.016129032258064502,0.49242424242424243,Dummy,4,0,4,112,28,,,
0.7142857142857143,0.5757575757575758,0.5757575757575758,0.7142857142857143,0.1515151515151515,0.5757575757575757,Dummy,5,1,0,112,28,,,
0.6785714285714286,0.4318181818181818,0.40425531914893614,0.6352583586626139,-0.16666666666666674,0.4318181818181818,Dummy,6,1,1,112,28,,,
0.6428571428571429,0.5303030303030303,0.5238095238095237,0.6598639455782312,0.05405405405405406,0.5303030303030303,Dummy,7,1,2,112,28,,,
0.6785714285714286,0.49242424242424243,0.49090909090909096,0.6675324675324675,-0.016129032258064502,0.49242424242424243,Dummy,8,1,3,112,28,,,
0.8214285714285714,0.6439393939393939,0.6690307328605201,0.7973657548125633,0.35185185185185175,0.6439393939393939,Dummy,9,1,4,112,28,,,
0.6428571428571429,0.46969696969696967,0.46969696969696967,0.6428571428571429,-0.06060606060606055,0.4696969696969697,Dummy,10,2,0,112,28,,,
